OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape__Area,Shape__Length
218,42,101,019900,2,421010199002,Block Group 2,G5030,S,112578,0,+40.0059581,-075.1422410,1211763.03393555,4904.87149721903
219,42,101,020200,5,421010202005,Block Group 5,G5030,S,137453,0,+40.0116639,-075.1587894,1479483.88903809,5436.76734565061
220,42,101,020500,1,421010205001,Block Group 1,G5030,S,924803,0,+40.0171678,-075.1629674,9954202.39276123,14989.2248350412
221,42,101,021100,2,421010211002,Block Group 2,G5030,S,363943,0,+40.0283073,-075.2070306,3917339.51269531,8962.77264014596
222,42,101,023600,3,421010236003,Block Group 3,G5030,S,522005,0,+40.0415078,-075.1962203,5618635.88482666,12722.5676068058
223,42,101,023700,4,421010237004,Block Group 4,G5030,S,248959,0,+40.0475494,-075.1853471,2679680.11297607,7773.02576473251
224,42,101,024100,1,421010241001,Block Group 1,G5030,S,407855,0,+40.0332734,-075.1759175,4389971.31292725,8695.16739869093
225,42,101,024000,2,421010240002,Block Group 2,G5030,S,252042,0,+40.0298952,-075.1791639,2712871.3034668,6999.7642145142
226,42,101,024200,3,421010242003,Block Group 3,G5030,S,120610,0,+40.0287189,-075.1666730,1298169.07849121,4775.33938078565
227,42,101,024400,3,421010244003,Block Group 3,G5030,S,165271,0,+40.0264336,-075.1646196,1778900.70397949,6731.00721913384
228,42,101,024500,2,421010245002,Block Group 2,G5030,S,267132,0,+40.0306585,-075.1601493,2891986.34277344,9666.5444349069
229,42,101,026400,5,421010264005,Block Group 5,G5030,S,154204,0,+40.0620777,-075.1654101,1659755.22576904,5235.02394583396
230,42,101,025200,6,421010252006,Block Group 6,G5030,S,247914,0,+40.0493281,-075.1799250,2668421.26489258,8083.60049946016
231,42,101,025400,4,421010254004,Block Group 4,G5030,S,375823,0,+40.0621006,-075.1758843,4045168.14935303,8657.08428625577
232,42,101,025500,2,421010255002,Block Group 2,G5030,S,378621,0,+40.0642394,-075.1815013,4075280.49121094,9855.09366662657
233,42,101,025600,1,421010256001,Block Group 1,G5030,S,340594,0,+40.0687282,-075.1866107,3665974.73126221,8007.28111232688
234,42,101,014300,2,421010143002,Block Group 2,G5030,S,97212,0,+39.9698962,-075.1278126,1049357.08398438,5376.418200277
235,42,101,014400,2,421010144002,Block Group 2,G5030,S,386425,0,+39.9721076,-075.1379438,4159375.25512695,8646.41996726832
236,42,101,014400,1,421010144001,Block Group 1,G5030,S,89191,0,+39.9711186,-075.1428630,960033.306091309,4048.95068577493
237,42,101,014600,3,421010146003,Block Group 3,G5030,S,58217,0,+39.9732582,-075.1544040,626632.23651123,3611.77045671842
238,42,101,014600,2,421010146002,Block Group 2,G5030,S,85813,0,+39.9751906,-075.1531844,923676.813903809,3854.01004129472
239,42,101,014700,1,421010147001,Block Group 1,G5030,S,108531,0,+39.9781743,-075.1640867,1168190.6206665,4773.27298539541
240,42,101,014900,1,421010149001,Block Group 1,G5030,S,91104,0,+39.9808433,-075.1740767,980618.670288086,3985.63827752409
241,42,101,014900,2,421010149002,Block Group 2,G5030,S,45730,0,+39.9811435,-075.1764645,492210.919067383,3078.53063338604
242,42,101,014900,3,421010149003,Block Group 3,G5030,S,86106,0,+39.9814415,-075.1787628,926808.339416504,3885.19279291469
243,42,101,014900,4,421010149004,Block Group 4,G5030,S,46804,0,+39.9817402,-075.1810820,503783.833007813,3095.31665218211
244,42,101,014900,5,421010149005,Block Group 5,G5030,S,49205,0,+39.9815408,-075.1830865,529639.389709473,3462.50854101963
245,42,101,015102,1,421010151021,Block Group 1,G5030,S,246083,0,+39.9860485,-075.1768251,2672730.75006104,7163.0678715973
246,42,101,015102,3,421010151023,Block Group 3,G5030,S,131384,0,+39.9880922,-075.1814499,1414179.63220215,5015.86599592879
247,42,101,015102,2,421010151022,Block Group 2,G5030,S,179103,0,+39.9848429,-075.1815212,1927810.07806396,5710.10621057745
248,42,101,015101,2,421010151012,Block Group 2,G5030,S,97835,0,+39.9884672,-075.1854224,1053061.15838623,4123.04821226871
249,42,101,015101,1,421010151011,Block Group 1,G5030,S,95237,0,+39.9854183,-075.1860868,1025118.93078613,4065.32636676517
250,42,101,015200,1,421010152001,Block Group 1,G5030,S,66914,0,+39.9859183,-075.1656326,720241.133789063,3535.81276296469
251,42,101,015200,3,421010152003,Block Group 3,G5030,S,93406,0,+39.9853069,-075.1731038,1005386.00463867,4023.53649471192
252,42,101,015200,5,421010152005,Block Group 5,G5030,S,46349,0,+39.9830581,-075.1736005,498885.874023438,2917.47252251761
253,42,101,015300,1,421010153001,Block Group 1,G5030,S,96981,0,+39.9833559,-075.1577412,1043883.66009521,5401.9234813957
254,42,101,015300,2,421010153002,Block Group 2,G5030,S,69580,0,+39.9844833,-075.1607617,748918.870666504,3794.28523273597
255,42,101,037700,3,421010377003,Block Group 3,G5030,S,50061,0,+39.9835429,-075.1472660,538853.085571289,3223.67247145604
256,42,101,015700,1,421010157001,Block Group 1,G5030,S,110909,0,+39.9808216,-075.1362075,1193789.69488525,5195.90511845986
257,42,101,015700,2,421010157002,Block Group 2,G5030,S,69048,0,+39.9788673,-075.1352374,743226.615783691,3553.44952102901
258,42,101,015800,5,421010158005,Block Group 5,G5030,S,125495,0,+39.9730268,-075.1319366,1350784.2510376,4791.96308856836
259,42,101,028600,5,421010286005,Block Group 5,G5030,S,110557,0,+40.0310061,-075.1264894,1189983.45159912,4527.65847825644
260,42,101,028600,6,421010286006,Block Group 6,G5030,S,111539,0,+40.0288666,-075.1295930,1200568.86029053,4513.58071416033
261,42,101,028600,4,421010286004,Block Group 4,G5030,S,70012,0,+40.0313888,-075.1301293,753573.046264648,3474.36584041084
262,42,101,028700,2,421010287002,Block Group 2,G5030,S,167683,0,+40.0216674,-075.1296939,1729915.9822998,7215.68272638065
263,42,101,028800,2,421010288002,Block Group 2,G5030,S,83273,0,+40.0220317,-075.1213137,944547.299682617,4522.98218655847
264,42,101,028902,1,421010289021,Block Group 1,G5030,S,352697,6057,+40.0213109,-075.1070752,3794765.9418335,9578.5119755296
265,42,101,028901,2,421010289012,Block Group 2,G5030,S,413289,0,+40.0156129,-075.1141831,4448481.96459961,9855.08245722758
266,42,101,028901,1,421010289011,Block Group 1,G5030,S,134001,0,+40.0207344,-075.1184585,1394109.0602417,4734.35915700545
267,42,101,028902,3,421010289023,Block Group 3,G5030,S,86828,0,+40.0235494,-075.1160706,934586.104675293,3832.97559657987
268,42,101,028902,2,421010289022,Block Group 2,G5030,S,205405,210,+40.0232488,-075.1127822,2247112.72698975,7982.31209899826
269,42,101,028902,4,421010289024,Block Group 4,G5030,S,79741,0,+40.0243618,-075.1186257,858302.276733398,4142.05082679052
270,42,101,028902,5,421010289025,Block Group 5,G5030,S,47623,0,+40.0257260,-075.1155615,512600.029052734,3224.05428852608
271,42,101,028901,3,421010289013,Block Group 3,G5030,S,51365,0,+40.0195934,-075.1146717,585448.588623047,3213.79655421432
272,42,101,029000,4,421010290004,Block Group 4,G5030,S,176705,0,+40.0277513,-075.1180543,1901948.15454102,6535.39932838132
273,42,101,029000,2,421010290002,Block Group 2,G5030,S,193939,8440,+40.0298782,-075.1140267,2178328.7555542,7193.76507589697
274,42,101,033702,2,421010337022,Block Group 2,G5030,S,585041,0,+40.0704691,-075.0613526,6306508.47442627,13089.5248351052
275,42,101,980200,1,421019802001,Block Group 1,G5030,S,5200674,250845,+40.0714709,-075.0443910,58014880.0911255,87405.9595967666
276,42,101,037200,2,421010372002,Block Group 2,G5030,S,198371,0,+39.9134049,-075.1626612,2135247.30322266,5875.47888237818
277,42,101,037300,3,421010373003,Block Group 3,G5030,S,1496922,162376,+39.9024981,-075.1879361,17860630.6130981,17121.4461753576
278,42,101,037200,1,421010372001,Block Group 1,G5030,S,233564,0,+39.9139945,-075.1690442,2514063.91656494,7119.19769993131
279,42,101,037300,1,421010373001,Block Group 1,G5030,S,298375,0,+39.9104388,-075.1744804,3210576.65667725,8072.00530773887
280,42,101,037200,4,421010372004,Block Group 4,G5030,S,538503,0,+39.9121278,-075.1543268,5796430.77349854,10214.9274378841
281,42,101,004201,3,421010042013,Block Group 3,G5030,S,59401,0,+39.9204246,-075.1489595,639398.122802734,3379.98739888006
282,42,101,980600,1,421019806001,Block Group 1,G5030,S,1286624,0,+39.9055378,-075.1707151,13850317.4452515,21280.0736572654
283,42,101,019502,1,421010195021,Block Group 1,G5030,S,163646,0,+40.0039208,-075.1327657,1761405.31402588,7064.96330484869
284,42,101,019502,2,421010195022,Block Group 2,G5030,S,134509,0,+40.0031547,-075.1262635,1447811.87011719,4831.23023565746
285,42,101,005600,1,421010056001,Block Group 1,G5030,S,840411,0,+39.8988328,-075.2447347,9046200.78808594,11788.1343154811
286,42,101,005500,3,421010055003,Block Group 3,G5030,S,517919,1109,+39.9033488,-075.2481157,5586789.65374756,12776.9476606822
287,42,101,008101,2,421010081012,Block Group 2,G5030,S,89714,0,+39.9475059,-075.2378986,965669.261108398,4058.14974592265
288,42,101,008601,2,421010086012,Block Group 2,G5030,S,121087,0,+39.9536482,-075.2139015,1303359.37561035,4776.64041182835
289,42,101,008601,1,421010086011,Block Group 1,G5030,S,131395,0,+39.9538132,-075.2190733,1414310.77911377,5050.43862526207
290,42,101,980800,1,421019808001,Block Group 1,G5030,S,2106698,43823,+39.9714517,-075.2621770,23373270.5339966,41368.8674990792
291,42,101,025800,1,421010258001,Block Group 1,G5030,S,586719,0,+40.0739801,-075.1823113,6315107.23657227,10106.0606920442
292,42,101,026000,1,421010260001,Block Group 1,G5030,S,302123,0,+40.0772287,-075.1680502,3251880.86450195,8141.9773675016
293,42,101,026100,1,421010261001,Block Group 1,G5030,S,343710,0,+40.0705615,-075.1738647,3699478.78649902,7815.02527185457
294,42,101,026200,4,421010262004,Block Group 4,G5030,S,277162,0,+40.0647199,-075.1706407,2983246.00231934,7480.10844165834
295,42,101,026700,5,421010267005,Block Group 5,G5030,S,117082,0,+40.0538405,-075.1522064,1260204.54296875,5479.2780409331
296,42,101,026900,2,421010269002,Block Group 2,G5030,S,462296,0,+40.0560793,-075.1336844,4975913.95056152,9251.69890952025
297,42,101,027000,2,421010270002,Block Group 2,G5030,S,425897,0,+40.0495299,-075.1349364,4584148.02984619,8559.39569995232
298,42,101,026800,4,421010268004,Block Group 4,G5030,S,224918,0,+40.0503034,-075.1403261,2420918.09228516,6662.76477007137
299,42,101,027100,1,421010271001,Block Group 1,G5030,S,169695,0,+40.0523631,-075.1245871,1826531.08544922,6020.96731313564
300,42,101,029000,3,421010290003,Block Group 3,G5030,S,264597,0,+40.0303486,-075.1204667,2861030.81005859,8182.01336384985
301,42,101,028200,2,421010282002,Block Group 2,G5030,S,341285,0,+40.0340503,-075.1371492,3697749.57324219,10614.5897567694
302,42,101,028200,3,421010282003,Block Group 3,G5030,S,353222,0,+40.0366823,-075.1417648,3801912.53918457,8704.13103454019
303,42,101,027800,2,421010278002,Block Group 2,G5030,S,114590,0,+40.0427141,-075.1456627,1233379.07226563,5379.53954536622
304,42,101,027800,4,421010278004,Block Group 4,G5030,S,221711,0,+40.0466574,-075.1467528,2386383.47906494,6948.69116154102
305,42,101,028100,1,421010281001,Block Group 1,G5030,S,238022,0,+40.0330281,-075.1486730,2561976.22558594,6884.78643470727
306,42,101,028100,2,421010281002,Block Group 2,G5030,S,163639,0,+40.0293629,-075.1498968,1761339.37164307,6538.01722731765
307,42,101,027800,1,421010278001,Block Group 1,G5030,S,144500,0,+40.0429597,-075.1486578,1555345.43811035,5746.74877283516
308,42,101,028000,3,421010280003,Block Group 3,G5030,S,128694,0,+40.0283671,-075.1536040,1383178.91308594,7074.52713576151
309,42,101,000300,2,421010003002,Block Group 2,G5030,S,225466,356,+39.9573639,-075.1755226,2412951.15179443,7181.93922887784
310,42,101,000600,1,421010006001,Block Group 1,G5030,S,172655,0,+39.9493845,-075.1583354,1858434.57409668,7756.20800946774
311,42,101,000700,3,421010007003,Block Group 3,G5030,S,66085,7087,+39.9520765,-075.1785591,814158.602111816,4037.43997415617
312,42,101,000804,1,421010008041,Block Group 1,G5030,S,72244,0,+39.9487606,-075.1693487,777631.388305664,3527.46070825695
313,42,101,000902,1,421010009021,Block Group 1,G5030,S,82977,0,+39.9469480,-075.1550714,874425.034912109,3963.31984591909
314,42,101,000902,2,421010009022,Block Group 2,G5030,S,72187,0,+39.9474028,-075.1584406,795734.745056152,3611.03608843748
315,42,101,000901,2,421010009012,Block Group 2,G5030,S,51207,0,+39.9480323,-075.1634791,551179.359924316,3002.72556475258
316,42,101,000901,1,421010009011,Block Group 1,G5030,S,54303,0,+39.9477493,-075.1611890,584530.710083008,3087.81776547652
317,42,101,001102,2,421010011022,Block Group 2,G5030,S,70892,0,+39.9449700,-075.1581611,763080.368103027,3494.58832420276
318,42,101,001101,2,421010011012,Block Group 2,G5030,S,52742,0,+39.9438301,-075.1627719,567729.325866699,3790.39082441373
319,42,101,001101,4,421010011014,Block Group 4,G5030,S,31859,0,+39.9457537,-075.1628421,342927.191711426,2740.63612611932
320,42,101,001101,1,421010011011,Block Group 1,G5030,S,36069,0,+39.9455460,-075.1642618,388233.555664063,2976.63883068169
321,42,101,001201,2,421010012012,Block Group 2,G5030,S,79153,0,+39.9478149,-075.1773236,851988.877197266,4285.62138413586
322,42,101,001201,4,421010012014,Block Group 4,G5030,S,61483,0,+39.9464336,-075.1800053,661790.529052734,3287.37898677733
323,42,101,001201,3,421010012013,Block Group 3,G5030,S,65478,0,+39.9460109,-075.1766014,704784.394958496,3423.02430294683
324,42,101,001202,3,421010012023,Block Group 3,G5030,S,58591,0,+39.9455923,-075.1732726,630673.544250488,3201.84299741715
325,42,101,001202,2,421010012022,Block Group 2,G5030,S,65656,0,+39.9452497,-075.1698554,706182.431396484,4096.3644036465
326,42,101,001202,4,421010012024,Block Group 4,G5030,S,75093,0,+39.9452005,-075.1665534,808826.975585938,4278.7579692213
327,42,101,001201,1,421010012011,Block Group 1,G5030,S,121441,30728,+39.9479795,-075.1834409,1535469.04864502,5357.70631695202
328,42,101,015800,4,421010158004,Block Group 4,G5030,S,68793,0,+39.9704278,-075.1328532,740473.280883789,4510.46233863191
329,42,101,015800,2,421010158002,Block Group 2,G5030,S,68110,0,+39.9758043,-075.1277993,733107.74810791,3576.69173552336
330,42,101,015800,6,421010158006,Block Group 6,G5030,S,67108,0,+39.9742278,-075.1262476,722322.26550293,3717.63660570795
331,42,101,037800,3,421010378003,Block Group 3,G5030,S,77009,0,+39.9791643,-075.1169049,828894.659240723,3825.35235676821
332,42,101,016000,5,421010160005,Block Group 5,G5030,S,87161,0,+39.9792852,-075.1280032,938196.359619141,3961.1873025245
333,42,101,016000,2,421010160002,Block Group 2,G5030,S,84497,0,+39.9776765,-075.1258155,909517.708129883,3885.64979602657
334,42,101,016000,6,421010160006,Block Group 6,G5030,S,117990,0,+39.9759981,-075.1227144,1270005.94464111,4975.4417853167
335,42,101,016000,7,421010160007,Block Group 7,G5030,S,91074,0,+39.9804478,-075.1249768,980290.66394043,4286.04868962722
336,42,101,016000,4,421010160004,Block Group 4,G5030,S,63021,0,+39.9819284,-075.1230028,678356.12298584,3307.38113381291
337,42,101,016000,1,421010160001,Block Group 1,G5030,S,65124,0,+39.9831454,-075.1206057,700989.721374512,3359.96006034747
338,42,101,016100,4,421010161004,Block Group 4,G5030,S,90234,0,+39.9851367,-075.1275979,971266.301513672,5659.30448989862
339,42,101,016100,2,421010161002,Block Group 2,G5030,S,206518,0,+39.9860443,-075.1238960,2222909.21875,7489.73358680213
340,42,101,016100,3,421010161003,Block Group 3,G5030,S,94693,0,+39.9866897,-075.1271894,1019251.22674561,4179.20335132341
341,42,101,016200,1,421010162001,Block Group 1,G5030,S,90137,0,+39.9834095,-075.1339886,970202.932922363,3983.58568042801
342,42,101,016200,3,421010162003,Block Group 3,G5030,S,51405,0,+39.9837056,-075.1362709,553298.266174316,3291.92975030096
343,42,101,016300,3,421010163003,Block Group 3,G5030,S,59941,0,+39.9894742,-075.1322238,645180.758850098,3412.26682850372
344,42,101,016300,1,421010163001,Block Group 1,G5030,S,116588,0,+39.9893194,-075.1290888,1254916.26513672,4717.47219006817
345,42,101,016400,2,421010164002,Block Group 2,G5030,S,53675,0,+39.9873915,-075.1402732,577739.878967285,3244.5933173983
346,42,101,016400,1,421010164001,Block Group 1,G5030,S,139842,0,+39.9906068,-075.1410087,1505190.50939941,4919.65424634495
347,42,101,016400,4,421010164004,Block Group 4,G5030,S,148851,0,+39.9880033,-075.1437977,1602161.67193604,5434.44509861834
348,42,101,016500,3,421010165003,Block Group 3,G5030,S,267234,0,+39.9879678,-075.1482195,2876432.32080078,8911.76336559197
349,42,101,016500,1,421010165001,Block Group 1,G5030,S,48759,0,+39.9926632,-075.1509831,524840.827148438,2960.92593453328
350,42,101,016600,2,421010166002,Block Group 2,G5030,S,66541,0,+39.9876860,-075.1548316,716234.926940918,3533.17849680628
351,42,101,016702,4,421010167024,Block Group 4,G5030,S,73703,0,+39.9873918,-075.1584804,793333.595031738,3879.89885065147
352,42,101,016702,1,421010167021,Block Group 1,G5030,S,68583,0,+39.9898312,-075.1591890,738200.132446289,3544.63515380935
353,42,101,029000,1,421010290001,Block Group 1,G5030,S,182892,11561,+40.0336382,-075.1126431,2093011.8526001,6541.07045500068
354,42,101,029100,1,421010291001,Block Group 1,G5030,S,745885,0,+40.0386680,-075.1071225,8028381.58758545,17460.827697442
355,42,101,029100,3,421010291003,Block Group 3,G5030,S,226704,0,+40.0321889,-075.1051004,2440176.52972412,6452.07509158356
356,42,101,029100,2,421010291002,Block Group 2,G5030,S,244870,0,+40.0350008,-075.1097615,2635688.59771729,7720.64791103256
357,42,101,029200,2,421010292002,Block Group 2,G5030,S,1329429,22562,+40.0249561,-075.1021580,14595037.6784058,20654.922051677
358,42,101,029400,1,421010294001,Block Group 1,G5030,S,96430,0,+40.0122674,-075.0830242,1037941.28436279,4790.02726489725
359,42,101,029800,5,421010298005,Block Group 5,G5030,S,66240,0,+40.0152390,-075.0701598,712976.712219238,5355.99753462408
360,42,101,029800,3,421010298003,Block Group 3,G5030,S,87414,0,+40.0160692,-075.0683080,940877.169250488,4504.83180420765
361,42,101,029800,2,421010298002,Block Group 2,G5030,S,91265,0,+40.0161598,-075.0651133,982353.498291016,5048.00979712746
362,42,101,029800,1,421010298001,Block Group 1,G5030,S,189747,0,+40.0192655,-075.0698214,2042385.69049072,5738.27230245738
363,42,101,029900,1,421010299001,Block Group 1,G5030,S,209409,0,+40.0133102,-075.0766837,2254003.50872803,6918.73573819879
364,42,101,029900,3,421010299003,Block Group 3,G5030,S,68504,0,+40.0128721,-075.0718679,737346.765563965,3439.9419263044
365,42,101,030000,6,421010300006,Block Group 6,G5030,S,152193,0,+40.0159186,-075.0831833,1638128.76281738,5184.98814041464
366,42,101,030000,7,421010300007,Block Group 7,G5030,S,178909,0,+40.0191443,-075.0800991,1925704.48010254,5585.8886263238
367,42,101,030000,3,421010300003,Block Group 3,G5030,S,125484,0,+40.0173532,-075.0770672,1350656.13549805,6026.96283648943
368,42,101,030000,2,421010300002,Block Group 2,G5030,S,83453,0,+40.0201045,-075.0745650,898266.39251709,4487.204499493
369,42,101,009801,1,421010098011,Block Group 1,G5030,S,118514,0,+39.9781951,-075.2653901,1303977.03967285,5738.59814753132
370,42,101,010000,1,421010100001,Block Group 1,G5030,S,117234,0,+39.9676910,-075.2488291,1261864.78491211,4494.67504884243
371,42,101,010300,1,421010103001,Block Group 1,G5030,S,168052,0,+39.9688966,-075.2256210,1808856.19830322,6807.93809746741
372,42,101,010400,3,421010104003,Block Group 3,G5030,S,164160,0,+39.9663261,-075.2192546,1766999.13299561,6512.21368901027
373,42,101,024800,2,421010248002,Block Group 2,G5030,S,212871,0,+40.0461452,-075.1679738,2291238.87677002,7501.86241665018
374,42,101,011800,3,421010118003,Block Group 3,G5030,S,398463,0,+39.9822349,-075.2332047,4288946.02886963,11796.0263411338
375,42,101,037500,2,421010375002,Block Group 2,G5030,S,554983,1496,+39.9810454,-075.2614035,5881103.52264404,14840.8876117535
376,42,101,012201,1,421010122011,Block Group 1,G5030,S,213048,2325,+40.0046399,-075.2102815,2251736.70306396,6951.70275692775
377,42,101,012203,1,421010122031,Block Group 1,G5030,S,226108,0,+40.0074668,-075.2093526,2426754.45422363,7907.00734472252
378,42,101,037600,2,421010376002,Block Group 2,G5030,S,372742,0,+39.9601949,-075.1583258,4012097.2086792,8063.06271456154
379,42,101,031600,6,421010316006,Block Group 6,G5030,S,96831,0,+40.0328625,-075.0543437,1042253.4317627,4368.68370904384
380,42,101,036301,2,421010363012,Block Group 2,G5030,S,383477,4142,+40.0955199,-074.9643720,4105797.12261963,8810.30378616618
381,42,101,028500,1,421010285001,Block Group 1,G5030,S,267006,0,+40.0287154,-075.1337359,2974394.77294922,8812.60905133141
382,42,101,029300,1,421010293001,Block Group 1,G5030,S,347539,0,+40.0162620,-075.0918992,3740790.90588379,9029.5506716313
383,42,101,029300,2,421010293002,Block Group 2,G5030,S,338102,0,+40.0111760,-075.0916281,3639208.40228271,9226.52909298653
384,42,101,029400,2,421010294002,Block Group 2,G5030,S,283079,0,+40.0076123,-075.0880344,3046958.51702881,7553.35337783306
385,42,101,029400,3,421010294003,Block Group 3,G5030,S,268138,0,+40.0104468,-075.0836473,2886109.35522461,8903.02189234792
386,42,101,030000,5,421010300005,Block Group 5,G5030,S,122936,0,+40.0141557,-075.0801649,1323230.44799805,4842.40616100331
387,42,101,032100,3,421010321003,Block Group 3,G5030,S,219346,0,+40.0185660,-075.0604110,2360942.38214111,6996.51640623064
388,42,101,029900,4,421010299004,Block Group 4,G5030,S,134255,0,+40.0163743,-075.0730799,1445071.12475586,5349.84481520611
389,42,101,031800,1,421010318001,Block Group 1,G5030,S,205354,0,+40.0325276,-075.0753176,2210355.53717041,8213.73040662362
390,42,101,030600,7,421010306007,Block Group 7,G5030,S,170998,0,+40.0520124,-075.0925210,1840543.36676025,7365.98134300582
391,42,101,030800,3,421010308003,Block Group 3,G5030,S,264803,0,+40.0544245,-075.0808156,2850206.49731445,9450.03468420295
392,42,101,030800,4,421010308004,Block Group 4,G5030,S,220947,0,+40.0512963,-075.0837888,2378158.34179688,6283.67822240472
393,42,101,030900,1,421010309001,Block Group 1,G5030,S,200558,0,+40.0443208,-075.0811345,2158716.16381836,8195.71557286611
394,42,101,033500,2,421010335002,Block Group 2,G5030,S,501855,0,+40.0527509,-075.0624611,5401731.56719971,10740.1686420714
395,42,101,033400,4,421010334004,Block Group 4,G5030,S,503157,0,+40.0492883,-075.0557173,5423174.72045898,10737.5074910729
396,42,101,031000,3,421010310003,Block Group 3,G5030,S,195846,0,+40.0478856,-075.0720688,2107973.4621582,5863.5942101862
397,42,101,001300,3,421010013003,Block Group 3,G5030,S,69137,0,+39.9405712,-075.1796252,744193.782775879,3457.86360029582
398,42,101,001300,4,421010013004,Block Group 4,G5030,S,49067,0,+39.9429661,-075.1819568,528157.727111816,3436.7749709277
399,42,101,001300,2,421010013002,Block Group 2,G5030,S,55993,0,+39.9425505,-075.1791942,602705.670898438,3154.39034782042
400,42,101,001300,1,421010013001,Block Group 1,G5030,S,55552,0,+39.9443131,-075.1787472,597948.06060791,3141.25770821447
401,42,101,001400,2,421010014002,Block Group 2,G5030,S,48609,0,+39.9436640,-075.1762978,523220.159179688,3006.53821324794
402,42,101,001500,1,421010015001,Block Group 1,G5030,S,73222,0,+39.9413501,-075.1545160,788149.066467285,3869.86655902704
403,42,101,001700,1,421010017001,Block Group 1,G5030,S,116410,0,+39.9373125,-075.1461358,1253029.7421875,4860.76718141166
404,42,101,001800,1,421010018001,Block Group 1,G5030,S,65693,0,+39.9392184,-075.1545289,707107.596008301,3388.80536164336
405,42,101,001900,1,421010019001,Block Group 1,G5030,S,65312,0,+39.9407635,-075.1722668,703023.09576416,3964.43595236145
406,42,101,002100,2,421010021002,Block Group 2,G5030,S,147279,0,+39.9370006,-075.1757149,1585304.00384521,5940.58563774103
407,42,101,002200,1,421010022001,Block Group 1,G5030,S,65744,0,+39.9370184,-075.1686337,707661.109985352,3370.12981479485
408,42,101,002200,2,421010022002,Block Group 2,G5030,S,64351,0,+39.9351279,-075.1698144,692680.001464844,4788.92398874851
409,42,101,002300,1,421010023001,Block Group 1,G5030,S,70945,0,+39.9356471,-075.1637510,763630.458251953,4720.39644231413
410,42,101,002400,2,421010024002,Block Group 2,G5030,S,101409,0,+39.9339222,-075.1560816,1091552.60534668,5028.10083404988
411,42,101,002400,4,421010024004,Block Group 4,G5030,S,69335,0,+39.9360574,-075.1569140,746333.449523926,3597.2464599626
412,42,101,002400,1,421010024001,Block Group 1,G5030,S,54931,0,+39.9371543,-075.1548338,591276.518981934,3478.25556737725
413,42,101,002500,1,421010025001,Block Group 1,G5030,S,124327,0,+39.9346329,-075.1489044,1338204.22058105,4950.36659212944
414,42,101,002500,4,421010025004,Block Group 4,G5030,S,119679,0,+39.9353879,-075.1522120,1288232.08081055,4679.95033198226
415,42,101,002500,3,421010025003,Block Group 3,G5030,S,56620,0,+39.9327204,-075.1519636,609434.202209473,3597.78337419512
416,42,101,002701,2,421010027012,Block Group 2,G5030,S,75068,0,+39.9261142,-075.1542479,808001.39251709,3601.96946132519
417,42,101,002702,4,421010027024,Block Group 4,G5030,S,72704,0,+39.9257314,-075.1511477,782570.977844238,3544.38397943743
418,42,101,002701,1,421010027011,Block Group 1,G5030,S,74972,0,+39.9309915,-075.1531592,807003.260314941,3597.09880932365
419,42,101,002701,3,421010027013,Block Group 3,G5030,S,74800,0,+39.9285551,-075.1537020,805153.531494141,3586.73939079929
420,42,101,002702,3,421010027023,Block Group 3,G5030,S,81340,0,+39.9281365,-075.1504124,875529.579406738,3729.65800837943
421,42,101,016702,2,421010167022,Block Group 2,G5030,S,58045,0,+39.9927130,-075.1587254,624769.321960449,3598.26209711744
422,42,101,016701,1,421010167011,Block Group 1,G5030,S,69696,0,+39.9923581,-075.1606598,750180.948303223,4255.62634063481
423,42,101,016701,3,421010167013,Block Group 3,G5030,S,94493,0,+39.9886492,-075.1622756,1017102.74066162,4067.4201486081
424,42,101,016701,2,421010167012,Block Group 2,G5030,S,89857,0,+39.9929743,-075.1624718,967208.407592773,4893.94355165979
425,42,101,016800,4,421010168004,Block Group 4,G5030,S,63870,0,+39.9893145,-075.1671341,687491.698730469,3535.68100399965
426,42,101,016800,3,421010168003,Block Group 3,G5030,S,66884,0,+39.9889979,-075.1649617,719908.850036621,3545.31867131774
427,42,101,016800,2,421010168002,Block Group 2,G5030,S,46180,0,+39.9934946,-075.1696837,497058.854858398,2899.93325409313
428,42,101,016800,5,421010168005,Block Group 5,G5030,S,49605,0,+39.9950335,-075.1693427,533917.580810547,2993.78969546488
429,42,101,003901,4,421010039014,Block Group 4,G5030,S,112921,0,+39.9256027,-075.1743917,1215474.71844482,4504.76257306929
430,42,101,016902,4,421010169024,Block Group 4,G5030,S,152985,0,+39.9962755,-075.1851704,1646699.6072998,5328.23111523438
431,42,101,016902,3,421010169023,Block Group 3,G5030,S,151967,0,+39.9932824,-075.1829809,1635729.74987793,5840.76913261708
432,42,101,016901,1,421010169011,Block Group 1,G5030,S,143311,0,+39.9947971,-075.1734841,1542549.66125488,4985.52219542814
433,42,101,016901,2,421010169012,Block Group 2,G5030,S,142558,0,+39.9913569,-075.1749356,1534444.07836914,5811.00636791986
434,42,101,016902,1,421010169021,Block Group 1,G5030,S,113055,0,+39.9957405,-075.1807950,1216882.09680176,4411.53344573475
435,42,101,017000,2,421010170002,Block Group 2,G5030,S,679378,0,+40.0105299,-075.1760977,7312575.21539307,11306.3221522989
